(1235603339.412373, 0.6432104689203905, -0.02382260996001454, 0)
(1235603339.445636, 0.6192542049494066, -0.031756625894841246, 0)
(1235603339.479013, 0.6239214576412107, -0.015997986093364405, 0)
(1235603339.512275, 0.6271856448598137, -0.024122524802300503, 0)
(1235603339.545652, 0.643532118016091, -0.02383452288948493, 0)
(1235603339.578911, 0.6200041162323972, -0.023846312162784485, 0)
(1235603339.612295, 0.5954367355282713, -0.04763493884226187, 0)
(1235603339.645553, 0.6344099828383611, -0.024400383955321563, 0)
(1235603339.678935, 0.6351613721459378, -0.03175806860729686, 0)
(1235603339.712186, 0.6429657925067117, -0.02381354787061903, 0)
(1235603339.745565, 0.6289617496424146, -0.03225444869961088, 0)
(1235603339.778823, 0.6128887265288235, -0.04714528665606331, 0)
(1235603339.812208, 0.6340521884738831, -0.024386622633610865, 0)
(1235603339.845464, 0.6194617451418072, -0.023825451736223538, 0)
(1235603339.878847, 0.6283462039960253, -0.023272081629482494, 0)
(1235603339.91223, 0.699583682805948, -0.049970263057567715, 0)
(1235603339.945487, 0.6409962129118819, -0.031268107946921114, 0)
(1235603339.978873, 0.6322720437026665, -0.03774758469866668, 0)
(1235603340.012128, 0.6376532897518618, -0.03586799754854219, 0)
(1235603340.04551, 0.6376532897518618, -0.03586799754854219, 0)
(1235603340.078765, 0.6390155535510755, -0.03284659387412067, 0)
(1235603340.112149, 0.6399529550501277, -0.03438999524802087, 0)
(1235603340.145405, 0.6433931846330385, -0.047658754417262264, 0)
(1235603340.17879, 0.6352815186983227, -0.03792725484766109, 0)
(1235603340.212045, 0.6351012620852046, -0.03175506310426017, 0)
(1235603340.245431, 0.629652611319114, -0.028193400506826012, 0)
(1235603340.278686, 0.6208288218946938, -0.03104144109473469, 0)
(1235603340.312071, 0.6191241235615059, -0.02381246629082715, 0)
(1235603340.345326, 0.6350820292685887, -0.03175410146342938, 0)
(1235603340.378711, 0.6191241235615059, -0.02381246629082715, 0)
(1235603340.412092, 0.6453793098142405, -0.03226896549071197, 0)
(1235603340.445351, 0.6425207400725074, -0.04759412889426, 0)
(1235603340.478731, 0.6429037400367879, -0.03571687444648817, 0)
(1235603340.512164, 0.6353850815003338, -0.031769254075016636, 0)
(1235603340.545372, 0.6431301068795908, -0.04763926717626619, 0)
(1235603340.57883, 0.6393222400859395, -0.03479304707950691, 0)
(1235603340.612011, 0.6431301068795908, -0.04763926717626619, 0)
(1235603340.646261, 0.6191065491870293, -0.02381179035334728, 0)
(1235603340.678658, 0.6587950366203443, -0.04879963234224736, 0)
(1235603340.711914, 0.6906814830175079, -0.02558079566731521, 0)
(1235603340.745295, 0.6616435969650823, -0.048412946119396026, 0)
(1235603340.779781, 0.6431922030567541, -0.023821933446546546, 0)
(1235603340.811931, 0.6452651295167406, -0.032263256475837034, 0)
(1235603340.845218, 0.6341775549843627, -0.02439144442247528, 0)
(1235603340.878566, 0.658584319062078, -0.048784023634227805, 0)
(1235603340.91195, 0.640308269520692, -0.03645883385171201, 0)
(1235603340.945213, 0.6379816457942535, -0.04725789968846287, 0)
(1235603340.978592, 0.6350219342238242, -0.031751096711191105, 0)
(1235603341.011846, 0.6412283948906026, -0.03077896295474893, 0)
(1235603341.045236, 0.6461375825600354, -0.03350343020681659, 0)
(1235603341.078497, 0.6577045950843317, -0.048718858895135476, 0)
(1235603341.111876, 0.7088077110846761, -0.026252137447580922, 0)
(1235603341.145132, 0.6190643747587424, -0.047620336519902856, 0)
(1235603341.178563, 0.643268926656359, -0.023824775061346927, 0)
(1235603341.211775, 0.6351637767850388, -0.03175818883925194, 0)
(1235603341.245223, 0.643268926656359, -0.023824775061346927, 0)
(1235603341.278411, 0.6351637767850388, -0.03175818883925194, 0)
(1235603341.311793, 0.6420570028998278, -0.036342849220744745, 0)
(1235603341.345052, 0.6502040847963421, -0.032510204239817105, 0)
(1235603341.378444, 0.6423676678294935, -0.02379139510479596, 0)
(1235603341.411816, 0.5927538091923129, -0.04390768956980062, 0)
(1235603341.445077, 0.6430096014626401, -0.023815170424542353, 0)
(1235603341.478465, 0.6432104689203958, -0.047645219920029125, 0)
(1235603341.511719, 0.6732322113609739, -0.0336616105680487, 0)
(1235603341.545108, 0.6432543112262318, -0.0238242337491196, 0)
(1235603341.578364, 0.6350820292685887, -0.031754101463429434, 0)
(1235603341.611739, 0.6430570679022893, -0.023816928440825433, 0)
(1235603341.645005, 0.645252721049191, -0.03226263605245955, 0)
(1235603341.678381, 0.643144716666102, -0.02382017469133701, 0)
(1235603341.711639, 0.6431483692164434, -0.047640619941958576, 0)
(1235603341.74502, 0.6577045950843317, -0.048718858895135476, 0)
(1235603341.778619, 0.6341333023201781, -0.048779484793859434, 0)
(1235603341.811663, 0.5838847968322252, -0.02162536284563788, 0)
(1235603341.84492, 0.6439126637554617, -0.023848617176128115, 0)
(1235603341.878299, 0.6080268023967458, -0.022519511199879754, 0)
(1235603341.911554, 0.6644968314321914, -0.03241447958205821, 0)
(1235603341.944933, 0.6149504927913915, -0.022775944177459227, 0)
(1235603341.978318, 0.6285659225381017, -0.02328021935326312, 0)
(1235603342.011572, 0.5970148573901213, -0.0663349841544579, 0)
(1235603342.044958, 0.6050606936576599, -0.023271565140679032, 0)
(1235603342.078214, 0.5852330466469692, -0.11568560224416843, 0)
(1235603342.111755, 0.5975011740965419, -0.07187984049281708, 0)
(1235603342.144854, 0.5959061919816172, -0.08188985724905945, 0)
(1235603342.178708, 0.5953522174340086, -0.047628177394720896, 0)
(1235603342.211493, 0.6102332510824613, -0.04881866008659592, 0)
(1235603342.24488, 0.5970148573901213, -0.0663349841544579, 0)
(1235603342.278135, 0.5955212776228561, -0.07146255331474305, 0)
(1235603342.311975, 0.5954773127378025, -0.04763818501902441, 0)
(1235603342.344774, 0.5957208921814793, -0.04765767137451856, 0)
(1235603342.378853, 0.6101728843345008, -0.04881383074676028, 0)
(1235603342.411414, 0.5956802817701506, -0.0714816338124184, 0)
(1235603342.444822, 0.5954942215407416, -0.07145930658488771, 0)
(1235603342.478179, 0.5953792606135708, -0.07144551127362755, 0)
(1235603342.512206, 0.5955077492744795, -0.09528123988391682, 0)
(1235603342.544822, 0.6477689575289552, -0.10364303320463329, 0)
(1235603342.578878, 0.5953522174340086, -0.09525635478944179, 0)
(1235603342.61146, 0.6197539440781948, -0.0476733803137077, 0)
(1235603342.64472, 0.6197539440781948, -0.0476733803137077, 0)
(1235603342.678101, 0.5956362934055969, -0.0953018069448939, 0)
(1235603342.711367, 0.5835125527810945, -0.110394266742368, 0)
(1235603342.744738, 0.5969000892335136, -0.11292704390904346, 0)
(1235603342.777998, 0.5953251767110433, -0.09525202827376736, 0)
(1235603342.81138, 0.5852330466469692, -0.11568560224416843, 0)
(1235603342.844639, 0.5953251767110433, -0.09525202827376736, 0)
(1235603342.878019, 0.5875086996683665, -0.11115029453185302, 0)
(1235603342.911371, 0.5963335549245176, -0.11281986174247528, 0)
(1235603342.944659, 0.5695951740232117, -0.11991477347857019, 0)
(1235603342.978044, 0.6021194676926201, -0.12042389353852348, 0)
(1235603343.011292, 0.5711003846546623, -0.14277509616366557, 0)
(1235603343.044743, 0.5653462730826262, -0.11778047355888045, 0)
(1235603343.077932, 0.5717036734137536, -0.11910493196119867, 0)
(1235603343.111792, 0.558700456225649, -0.13967511405641161, 0)
(1235603343.144572, 0.5716712061151942, -0.1429178015287979, 0)
(1235603343.1784, 0.5747897822778475, -0.173719427098173, 0)
(1235603343.211212, 0.5969850474120508, -0.14521257910022903, 0)
(1235603343.245199, 0.5877111684219682, -0.15884085633026218, 0)
(1235603343.277853, 0.571409438032167, -0.15872484389782418, 0)
(1235603343.312101, 0.5715846446782179, -0.15877351241061563, 0)
(1235603343.344493, 0.6297871957056257, -0.1836879320808075, 0)
(1235603343.377885, 0.5716614666447086, -0.16673459443804, 0)
(1235603343.411135, 0.5713856528205075, -0.1666541487393147, 0)
(1235603343.444523, 0.5652637324378662, -0.1884212441459554, 0)
(1235603343.477904, 0.5714537703019539, -0.16667401633806989, 0)
(1235603343.511166, 0.5951832532055809, -0.19045864102578608, 0)
(1235603343.54455, 0.601944913259622, -0.1444667791823099, 0)
(1235603343.577802, 0.5716322502243074, -0.19054408340810247, 0)
(1235603343.611184, 0.5717686190757492, -0.1905895396919164, 0)
(1235603343.644441, 0.5706147881096529, -0.1902049293698843, 0)
(1235603343.677829, 0.5726859262462031, -0.19089530874873434, 0)
(1235603343.711086, 0.5714278188702385, -0.19047593962341283, 0)
(1235603343.744464, 0.5284828324828329, -0.17616094416094433, 0)
(1235603343.777723, 0.5419545398366237, -0.21206916776216017, 0)
(1235603343.811108, 0.5476711781269795, -0.19049432282677825, 0)
(1235603343.844369, 0.5555916192321618, -0.20636260142909066, 0)
(1235603343.877752, 0.5560061660360516, -0.22240246641441994, 0)
(1235603343.911009, 0.5559072078281111, -0.22236288313124372, 0)
(1235603343.944389, 0.5560061660360516, -0.22240246641441994, 0)
(1235603343.977771, 0.5579450746542537, -0.2212540813284101, 0)
(1235603344.011072, 0.5437630740429319, -0.2569155808551458, 0)
(1235603344.044413, 0.5582135975245516, -0.2791067987622769, 0)
(1235603344.077666, 0.5464728599309056, -0.25905460834094857, 0)
(1235603344.111043, 0.5487291861823314, -0.26375380772299906, 0)
(1235603344.144303, 0.5517251593753715, -0.2668080092384177, 0)
(1235603344.177683, 0.536911522035127, -0.26845576101756086, 0)
(1235603344.210941, 0.5614668715369854, -0.26852763421334475, 0)
(1235603344.244321, 0.5486526136787828, -0.25818946526059866, 0)
(1235603344.277582, 0.5557325378468131, -0.2381710876486334, 0)
(1235603344.310963, 0.5394766476761135, -0.25387136361229035, 0)
(1235603344.34422, 0.5504392490622396, -0.23932141263575707, 0)
(1235603344.377603, 0.5235354178368653, -0.26176770891843, 0)
(1235603344.410864, 0.5349076613417602, -0.2558254032504008, 0)
(1235603344.444244, 0.5479169170476738, -0.2858696958509644, 0)
(1235603344.4775, 0.5460541833804565, -0.2513909825374172, 0)
(1235603344.510883, 0.5350322620004919, -0.27914726713069543, 0)
(1235603344.544264, 0.5566982778644127, -0.278349138932209, 0)
(1235603344.577525, 0.5625177199014938, -0.28125885995075034, 0)
(1235603344.610904, 0.5561861444235412, -0.2780930722117706, 0)
(1235603344.644177, 0.5538111330768429, -0.2769055665384181, 0)
(1235603344.677547, 0.5535719564987822, -0.2767859782493931, 0)
(1235603344.710815, 0.5581784437944471, -0.27908922189722357, 0)
(1235603344.744187, 0.5517270704485374, -0.2711878820848738, 0)
(1235603344.777446, 0.5557746169601404, -0.26994767109492446, 0)
(1235603344.810827, 0.5678508345054343, -0.2681517829608962, 0)
(1235603344.844097, 0.5714278188702385, -0.26190441698219263, 0)
(1235603344.877468, 0.5477769121571882, -0.2619802623360402, 0)
(1235603344.910729, 0.5534176175314729, -0.26467799099331424, 0)
(1235603344.944106, 0.5556967756100168, -0.25403281170743547, 0)
(1235603344.977373, 0.5620820645841251, -0.26675081031110975, 0)
(1235603345.01075, 0.5715348837209518, -0.23813953488372114, 0)
(1235603345.04413, 0.5715348837209518, -0.23813953488372114, 0)
(1235603345.077385, 0.5480227459936171, -0.23827075912765386, 0)
(1235603345.11077, 0.5716582202282928, -0.2620100176046342, 0)
(1235603345.144025, 0.5131738808947452, -0.24543098651488174, 0)
(1235603345.17741, 0.5716582202282928, -0.2620100176046342, 0)
(1235603345.210658, 0.5715381287366296, -0.2381408869736045, 0)
(1235603345.244043, 0.571601954868426, -0.2381674811951804, 0)
(1235603345.277298, 0.5715381287366296, -0.2381408869736045, 0)
(1235603345.310686, 0.580794461112401, -0.2581308716055066, 0)
(1235603345.343939, 0.565676676856681, -0.23569861535694778, 0)
(1235603345.377323, 0.5766929713668015, -0.24028873806950182, 0)
(1235603345.410578, 0.5626917091494436, -0.23445487881227103, 0)
(1235603345.444034, 0.5755389435648094, -0.23980789315200093, 0)
(1235603345.477219, 0.5524959896961609, -0.23020666237339754, 0)
(1235603345.510829, 0.595565249000372, -0.23822609960014562, 0)
(1235603345.543984, 0.5432567135825926, -0.22635696399274693, 0)
(1235603345.577669, 0.5715900540000346, -0.2381625225000144, 0)
(1235603345.610624, 0.5715824809781515, -0.23815936707423271, 0)
(1235603345.64389, 0.5621618694208678, -0.24773234923631413, 0)
(1235603345.67727, 0.5621618694208678, -0.24773234923631413, 0)
(1235603345.710533, 0.5582047534020211, -0.23258531391750883, 0)
(1235603345.743908, 0.524359244462576, -0.20518405218100302, 0)
(1235603345.777167, 0.5352430285073776, -0.20944292419854207, 0)
(1235603345.810549, 0.5478017966860252, -0.2143572247901786, 0)
(1235603345.843808, 0.558111907032446, -0.20929196513716725, 0)
(1235603345.877193, 0.5611402778100857, -0.219576630447428, 0)
(1235603345.910472, 0.5647612086144824, -0.20976844891395527, 0)
(1235603345.943828, 0.5478266834758634, -0.21436696309925135, 0)
(1235603345.977089, 0.5532466357393201, -0.20011048526741373, 0)
(1235603346.010742, 0.5458457200729181, -0.1401782783066641, 0)
(1235603346.043854, 0.5458588953470462, -0.13813572045517095, 0)
(1235603346.077112, 0.553190029330323, -0.10605197453482883, 0)
(1235603346.110495, 0.5454586123935039, -0.18181953746450805, 0)
(1235603346.143755, 0.5584772810492332, -0.16288920697269302, 0)
(1235603346.177134, 0.5460503829713373, -0.13651259574283434, 0)
(1235603346.210395, 0.5583224031592497, -0.16284403425478117, 0)
(1235603346.243824, 0.5584524948128756, -0.1396131237032189, 0)
(1235603346.277037, 0.5214757557458015, -0.11919445845618283, 0)
(1235603346.310405, 0.5584524948128756, -0.1396131237032189, 0)
(1235603346.343664, 0.5689908932194515, -0.123693672439013, 0)
(1235603346.377047, 0.5555642850925517, -0.11111285701851, 0)
(1235603346.410305, 0.5479044692705838, -0.11910966723273272, 0)
(1235603346.443689, 0.5400425501296998, -0.09530162649347707, 0)
(1235603346.476948, 0.5479044692705838, -0.11910966723273272, 0)
(1235603346.510328, 0.555751472659255, -0.09527168102730296, 0)
(1235603346.543717, 0.5853946661394066, -0.09756577768990111, 0)
(1235603346.576972, 0.5714180876910157, -0.07142726096137696, 0)
(1235603346.610352, 0.5476836153060203, -0.07143699330078353, 0)
(1235603346.643609, 0.5613296558786829, -0.07321691163635101, 0)
(1235603346.676994, 0.5648242242357807, -0.06455133991266045, 0)
(1235603346.710253, 0.5581552314943171, -0.06976940393678964, 0)
(1235603346.743633, 0.5468066704163259, -0.06249219090472276, 0)
(1235603346.776891, 0.547132746199347, -0.0312647283542483, 0)
(1235603346.810274, 0.5809933549064734, -0.04841611290887338, 0)
(1235603346.843531, 0.547132746199347, -0.0312647283542483, 0)
(1235603346.876914, 0.5314152158359279, -0.03125971857858338, 0)
(1235603346.911552, 0.5485470917910044, -0.016133737993853176, 0)
(1235603346.943552, 0.5506021966481376, -0.019319375320987472, 0)
(1235603346.977401, 0.5460664134297236, -0.016060776865580214, 0)
(1235603347.010191, 0.5186710285206643, 0.0, 0)
(1235603347.044135, 0.535985146131573, 0.053067836250650854, 0)
(1235603347.076833, 0.5352226301933403, 0.06053113079567539, 0)
(1235603347.110217, 0.547568592949129, 0.047614660256446686, 0)
(1235603347.143473, 0.5168687793957571, 0.1399852944196841, 0)
(1235603347.177954, 0.5399055623703269, 0.047638726091499745, 0)
(1235603347.210112, 0.5349580879498624, 0.0697771419065048, 0)
(1235603347.243498, 0.5358413345522053, 0.07144551127362755, 0)
(1235603347.276754, 0.5324891395508149, 0.06454413812737085, 0)
(1235603347.310138, 0.5238237017189367, 0.07143050477985428, 0)
(1235603347.343396, 0.5324891395508149, 0.06454413812737085, 0)
(1235603347.376779, 0.5240899773665015, 0.10720022264314913, 0)
(1235603347.410025, 0.5322761750205798, 0.11290706742860669, 0)
(1235603347.443411, 0.53248094545623, 0.11295050358162341, 0)
(1235603347.476669, 0.4914318703499604, 0.13402687373180602, 0)
(1235603347.510052, 0.5242462985898907, 0.11914688604315576, 0)
(1235603347.543306, 0.5203244677851725, 0.14190667303231833, 0)
(1235603347.576702, 0.5163948244220186, 0.1613733826318808, 0)
(1235603347.610072, 0.5083157655542263, 0.15884867673569572, 0)
(1235603347.643333, 0.4945835476444473, 0.16486118254814996, 0)
(1235603347.676711, 0.5001924210502594, 0.16673080701674697, 0)
(1235603347.709971, 0.5000362422508323, 0.166678747416945, 0)
(1235603347.743353, 0.5122471430482272, 0.19514176878027806, 0)
(1235603347.776612, 0.512345471043996, 0.19517922706438046, 0)
(1235603347.809993, 0.5002378732031987, 0.21438765994422915, 0)
(1235603347.843254, 0.5002492375321789, 0.2143925303709259, 0)
(1235603347.876633, 0.46354437281267064, 0.19866187406257418, 0)
(1235603347.909897, 0.5001185789153902, 0.21433653382088266, 0)
(1235603347.943276, 0.49215690163555426, 0.2063883781052329, 0)
(1235603347.976533, 0.4856835606417966, 0.2132269290622491, 0)
(1235603348.009914, 0.44649264497936453, 0.2989392816170858, 0)
(1235603348.043174, 0.42904579293728823, 0.2383587738540402, 0)
(1235603348.076554, 0.39267714679539123, 0.38206425093605717, 0)
(1235603348.109944, 0.4762141786638922, 0.2619177982651349, 0)
(1235603348.143194, 0.45267072616559423, 0.2858973007361631, 0)
(1235603348.176582, 0.4523931969390586, 0.28572201911941714, 0)
(1235603348.209835, 0.44769151601631707, 0.2827525364313565, 0)
(1235603348.243219, 0.4519621605680482, 0.2854497856219235, 0)
(1235603348.276475, 0.4061274691225355, 0.2933142832551537, 0)
(1235603348.309889, 0.46637060098959826, 0.33682321182582514, 0)
(1235603348.343114, 0.4287241876682253, 0.30963413553816654, 0)
(1235603348.376504, 0.4288264643068277, 0.333531694460851, 0)
(1235603348.409757, 0.4287120151275057, 0.30962534425875526, 0)
(1235603348.44314, 0.42904579293728823, 0.2383587738540402, 0)
(1235603348.476397, 0.41231076326144483, 0.3516768274877053, 0)
(1235603348.509776, 0.41982115661501435, 0.33908631880442597, 0)
(1235603348.543029, 0.39689471791669595, 0.36514314048335544, 0)
(1235603348.576413, 0.3811704191752815, 0.3652883183763114, 0)
(1235603348.609795, 0.4049153747430221, 0.35727827183209, 0)
(1235603348.643052, 0.3811704191752815, 0.3811704191752815, 0)
(1235603348.676437, 0.4048578972172096, 0.3810427267926803, 0)
(1235603348.709692, 0.42032544594961896, 0.42032544594960797, 0)
(1235603348.743075, 0.39523942241069515, 0.3952394224106848, 0)
(1235603348.776331, 0.39049246757478634, 0.4148982467982105, 0)
(1235603348.809717, 0.39051973580843236, 0.41492721929645937, 0)
(1235603348.842972, 0.3651196463445971, 0.42861871527409845, 0)
(1235603348.876357, 0.3651887553849482, 0.41282207130473003, 0)
(1235603348.909612, 0.36523576447783807, 0.4287550278652769, 0)
(1235603348.942998, 0.3811141374101295, 0.4287534045863943, 0)
(1235603348.976393, 0.36523576447783807, 0.4287550278652769, 0)
(1235603349.009637, 0.3801555769557586, 0.4276750240752284, 0)
(1235603349.043131, 0.32613453940067694, 0.46652357954004176, 0)
(1235603349.076275, 0.35777197741268835, 0.45317783805608197, 0)
(1235603349.109821, 0.3709016306462374, 0.4698087321519111, 0)
(1235603349.142919, 0.3334218517550976, 0.45250108452479554, 0)
(1235603349.1767, 0.33420749003982503, 0.47743927148548704, 0)
(1235603349.209556, 0.33338967018865084, 0.4524574095417606, 0)
(1235603349.243363, 0.333389670188672, 0.4524574095417606, 0)
(1235603349.276199, 0.3175662589484057, 0.4604710754751976, 0)
(1235603349.309582, 0.3170740262610027, 0.4878061942476992, 0)
(1235603349.342839, 0.3174857315873068, 0.47622859738097084, 0)
(1235603349.377135, 0.2954487437213136, 0.4545365288020248, 0)
(1235603349.409477, 0.30258574916758924, 0.4655165371809105, 0)
(1235603349.44286, 0.32613453940067694, 0.46652357954004176, 0)
(1235603349.476118, 0.27281948321560967, 0.47743409562733397, 0)
(1235603349.509504, 0.27698277513016006, 0.49241382245359927, 0)
(1235603349.542757, 0.277025461510515, 0.4924897093520323, 0)
(1235603349.57614, 0.31923434699878794, 0.4722557695271343, 0)
(1235603349.609393, 0.292401816967662, 0.5232453566789707, 0)
(1235603349.642772, 0.30243134470747224, 0.535070840636301, 0)
(1235603349.676154, 0.2955752680594533, 0.5229408588744212, 0)
(1235603349.709414, 0.27358617165843296, 0.5243734956786434, 0)
(1235603349.742795, 0.285863201358548, 0.5717264027171164, 0)
(1235603349.776054, 0.30956030430339265, 0.5476836153060067, 0)
(1235603349.809434, 0.28581612511214316, 0.5716322502243069, 0)
(1235603349.843503, 0.3096341355381639, 0.5478142397982941, 0)
(1235603349.876075, 0.30953043024122406, 0.5714407942914559, 0)
(1235603349.910591, 0.27295115999087943, 0.5459023199817785, 0)
(1235603349.942717, 0.30238102949168477, 0.5582419006000378, 0)
(1235603349.975977, 0.30596460355759825, 0.5648577296448011, 0)
(1235603350.00936, 0.3331759152084877, 0.5711587117859334, 0)
(1235603350.043703, 0.30164283997464175, 0.5556578631111784, 0)
(1235603350.075999, 0.28681453115649874, 0.5736290623130184, 0)
(1235603350.109255, 0.28681453115649874, 0.5736290623130184, 0)
(1235603350.142638, 0.30174963176687736, 0.555854584833718, 0)
(1235603350.176024, 0.30173592163900986, 0.5558293293350145, 0)
(1235603350.20928, 0.3048622236557286, 0.5620897248652491, 0)
(1235603350.24396, 0.2860662938207296, 0.5721325876415222, 0)
(1235603350.275917, 0.2857203971457176, 0.5714407942914558, 0)
(1235603350.310127, 0.28575608482131265, 0.5476991625741617, 0)
(1235603350.342557, 0.2885509175653027, 0.5771018351306261, 0)
(1235603350.375942, 0.2918284223343301, 0.5593378094741106, 0)
(1235603350.409197, 0.31609247536231644, 0.5835553391304353, 0)
(1235603350.442583, 0.2856603970623187, 0.5475157610361311, 0)
(1235603350.475838, 0.3096569952011789, 0.571674452679103, 0)
(1235603350.509226, 0.31754674742297817, 0.5618134762098893, 0)
(1235603350.542478, 0.28581774817287164, 0.547817350664691, 0)
(1235603350.575862, 0.2858973007361737, 0.5479698264109794, 0)
(1235603350.609117, 0.29261905537079475, 0.5608531894607094, 0)
(1235603350.642503, 0.28593953028599783, 0.5718790605719745, 0)
(1235603350.675884, 0.2858778143814717, 0.5479324775644672, 0)
